,Links,Price,Title,Adress,Scraping date,Offer number,Surface,Number of rooms,Market type,Building type,Floor,Number of floors in building,Windows type,Heating type,Construction year,Property condition,Monthly charges,Ownership
517,https://www.otodom.pl/pl/oferta/doskonale-skomunikowane-3-pokoje-z-charakterem-ID4d0NX,1 190 000 zł,Doskonale skomunikowane 3 pokoje z charakterem,"Warszawa, Ochota, ul. Bitwy Warszawskiej 1920 r. 23",44544,62206705,"80,40 m²",3,wtórny,apartamentowiec,4,12,drewniane,miejskie,2012,do zamieszkania,1 000 zł,pełna własność
518,https://www.otodom.pl/pl/oferta/do-wejscia-swietna-lokalizacja-widok-metro-ID4d20M,509 000 zł,Do wejścia | Świetna lokalizacja | Widok | Metro!,"Warszawa, Bielany, Włodzimierza Perzyńskiego",44544,62211344,"35,50 m²",2,wtórny,n/a,10,10,plastikowe,n/a,1969,do zamieszkania,510 zł,spółdzielcze wł. z KW
519,https://www.otodom.pl/pl/oferta/3-pokojedobra-lokalizacjaatrakcyjna-cena-ID4d2Xq,595 000 zł,3 Pokoje*Dobra Lokalizacja*Atrakcyjna Cena,"Warszawa, Białołęka, Tarchomin, Erazma z Zakroczymia",44544,62214980,"62,20 m²",3,wtórny,blok,1,3,plastikowe,miejskie,1993,do zamieszkania,750 zł,spółdzielcze wł. z KW
520,https://www.otodom.pl/pl/oferta/bezposrednio-nowe-bez-2-pcc-2021-wykonczone-ID4d3ed,820 000 zł,"BEZPOŚREDNIO, NOWE, bez 2% PCC - 2021, wykończone","Warszawa, Mokotów, ul. Cybernetyki",44545,62216021,"49,50 m²",2,wtórny,apartamentowiec,6,7,plastikowe,miejskie,2020,do zamieszkania,400 zł,pełna własność
521,https://www.otodom.pl/pl/oferta/perelka-top-lokalizacja-lazienki-krolewskie-ID4d3hG,1 220 000 zł,Perełka-Top lokalizacja-Łazienki Królewskie,"Warszawa, Mokotów, Dolny Mokotów",44544,62216236,77 m²,3,wtórny,blok,1,3,plastikowe,miejskie,n/a,do zamieszkania,n/a,spółdzielcze wł. z KW
522,https://www.otodom.pl/pl/oferta/narozny-apartament-w-centrum-warszawy-w-parku-ID4d4cP,3 600 000 zł,Narożny apartament w centrum Warszawy w Parku,"Warszawa, Mokotów, Sielce, ul. Zbyszka Cybulskiego",44545,62219779,146 m²,4,wtórny,apartamentowiec,1,4,drewniane,miejskie,2004,do zamieszkania,3 000 zł,pełna własność
523,https://www.otodom.pl/pl/oferta/stylowy-apartament-na-starym-mokotowie-ID4d4kq,849 000 zł,Stylowy Apartament Na Starym Mokotowie,"Warszawa, Mokotów, Kwiatowa",44544,62220250,"46,20 m²",2,wtórny,n/a,parter,3,plastikowe,n/a,1936,do zamieszkania,500 zł,pełna własność
524,https://www.otodom.pl/pl/oferta/z-wyposazeniem-dwa-tarasy-sloneczne-ID4daEl,750 000 zł,Z wyposażeniem - dwa tarasy- słoneczne,"Warszawa, Białołęka",44544,62244549,59 m²,3,wtórny,apartamentowiec,parter,2,plastikowe,miejskie,2018,do zamieszkania,580 zł,pełna własność
525,https://www.otodom.pl/pl/oferta/platinum-residence-do-zamieszkania-ID4dcvp,1 332 000 zł,Platinum Residence - do zamieszkania!,"Warszawa, Wola, Mirów, Grzybowska",44545,62251745,"66,63 m²",3,wtórny,apartamentowiec,5,22,plastikowe,miejskie,2012,do zamieszkania,n/a,pełna własność
526,https://www.otodom.pl/pl/oferta/centrum-2-pokoje-ID4debm,375 000 zł,CENTRUM 2 pokoje,"Warszawa, Ursus, ul. Walerego Sławka 15",44545,62258128,35 m²,2,wtórny,blok,parter,3,plastikowe,miejskie,1960,do zamieszkania,400 zł,pełna własność
527,https://www.otodom.pl/pl/oferta/super-dwa-pokoje-na-nowoursynowskiej-ID4deSo,480 000 zł,Super dwa pokoje na Nowoursynowskiej,"Warszawa, Ursynów, Imielin, Nowoursynowska",44545,62260796,"36,22 m²",2,wtórny,blok,2,3,drewniane,miejskie,2000,do zamieszkania,480 zł,pełna własność
528,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-w-bemowo-park-os-zamkniete-ID4dgDX,651 000 zł,PIĘKNE mieszkanie w BEMOWO PARK. OS. Zamknięte.,"Warszawa, Bemowo, ul. Wrocławska 10",44545,62267589,"52,50 m²",2,wtórny,apartamentowiec,3,4,drewniane,miejskie,2004,do zamieszkania,502 zł,pełna własność
529,https://www.otodom.pl/pl/oferta/mieszkanie-43m2-warszawa-bialoleka-podluzna-34a-ID4dgVS,430 000 zł,Mieszkanie 43m2 Warszawa Białołęka Podłużna 34A,"Warszawa, Białołęka, Podłużna 34A",44545,62268762,43 m²,2,wtórny,blok,2,3,plastikowe,miejskie,2010,do zamieszkania,520 zł,pełna własność
530,https://www.otodom.pl/pl/oferta/bemowo-coopera-45m2-garaz-wysoki-standard-ID4dnWo,669 000 zł,Bemowo-Coopera 45m2 + Garaż / Wysoki Standard,"Warszawa, Bemowo, ul. gen. Meriana C. Coopera",44545,62295578,45 m²,2,wtórny,blok,2,4,plastikowe,miejskie,2020,do zamieszkania,490 zł,pełna własność
531,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-kameralnej-okolicy-ID4dt54,899 000 zł,Nowoczesny apartament w kameralnej okolicy.,"Warszawa, Włochy, Stare Włochy, ul. Naukowa",44545,62315398,"65,52 m²",3,wtórny,apartamentowiec,1,2,n/a,n/a,2014,do zamieszkania,n/a,n/a
532,https://www.otodom.pl/pl/oferta/zlota-44-ID4dtG3,13 000 000 zł,Złota 44,"Warszawa, Śródmieście, Złota",44544,62317691,"236,90 m²",4,wtórny,apartamentowiec,> 10,52,n/a,n/a,2017,do zamieszkania,8 000 zł,pełna własność
533,https://www.otodom.pl/pl/oferta/2-pokoje-przy-ogrodzie-krasinskich-balkon-ID4duhY,650 000 zł,"2 pokoje przy Ogrodzie Krasińskich, balkon","Warszawa, Śródmieście, Śródmieście Północne",44545,62320042,"38,01 m²",2,wtórny,blok,parter,8,n/a,n/a,1960,do zamieszkania,470 zł,pełna własność
534,https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-z-antresola-i-duzym-tarasem-ID4duvi,1 550 000 zł,Luksusowe mieszkanie z antresolą i dużym tarasem.,"Warszawa, Ursynów",44544,62320930,110 m²,4,wtórny,n/a,1,2,drewniane,miejskie,1998,do zamieszkania,n/a,pełna własność
535,https://www.otodom.pl/pl/oferta/mieszkanie-do-sprzedania-3pokoje-ul-muszlowa-3-ID4duIM,625 000 zł,Mieszkanie do sprzedania 3pokoje ul.Muszlowa 3,"Warszawa, Bemowo, ul. Muszlowa",44544,62321704,"64,50 m²",3,wtórny,blok,parter,11,plastikowe,miejskie,1981,do zamieszkania,600 zł,pełna własność
536,https://www.otodom.pl/pl/oferta/ladne-umeblowane-mieszkanie-goclaw-niski-czynsz-ID4dyvu,639 000 zł,"Ładne, umeblowane mieszkanie GOCŁAW, niski czynsz","Warszawa, Praga-Południe, Gocław, ul. Jugosłowiańska",44544,62336318,41 m²,2,wtórny,blok,4,11,plastikowe,miejskie,2011,do zamieszkania,350 zł,pełna własność
537,https://www.otodom.pl/pl/oferta/sgh-metro-pole-mokotowskie-2-osobne-pokoje-ID4dyX5,599 000 zł,"Sgh, Metro Pole Mokotowskie, 2 osobne pokoje","Warszawa, Mokotów, Stefana Batorego",44544,62337967,"37,90 m²",2,wtórny,blok,8,15,n/a,n/a,1975,do zamieszkania,360 zł,spółdzielcze wł. z KW
538,https://www.otodom.pl/pl/oferta/49m2-srodmiescie-wspolna-2-pokoje-inwestycja-ID4dz2D,719 000 zł,"49m2, Śródmieście Wspólna, 2 pokoje, inwestycja","Warszawa, Śródmieście, Wspólna",44545,62338311,49 m²,2,wtórny,n/a,7,7,n/a,n/a,1955,do zamieszkania,n/a,n/a
539,https://www.otodom.pl/pl/oferta/male-mieszkanie-z-balkonem-na-goclawiuz-ID4dz4A,490 000 zł,Małe mieszkanie z balkonem na Gocławiuz,"Warszawa, Praga-Południe, Gocław",44545,62338432,37 m²,1,wtórny,n/a,n/a,n/a,n/a,n/a,2001,do zamieszkania,n/a,pełna własność
540,https://www.otodom.pl/pl/oferta/rozkladowe-3-pokojowe-7-min-metro-stoklosy-ID4dz6G,731 334 zł,"Rozkładowe 3-pokojowe, 7 min Metro Stokłosy","Warszawa, Ursynów, Imielin, Edwarda Dembowskiego",44545,62338562,"68,80 m²",3,wtórny,blok,4,7,plastikowe,miejskie,1976,do remontu,790 zł,spółdzielcze wł. z KW
541,https://www.otodom.pl/pl/oferta/3-pokoje-bialoleka-z-miejscami-parkingowymi-marywi-ID4dziv,773 000 zł,3 pokoje Białołęka z miejscami parkingowymi Marywi,"Warszawa, Białołęka, Żerań, Marywilska",44545,62339296,"70,85 m²",3,wtórny,apartamentowiec,5,5,n/a,n/a,2019,do zamieszkania,630 zł,pełna własność
542,https://www.otodom.pl/pl/oferta/duze-i-funkcjonalne-3-pok-mieszkanie-na-ursynowie-ID4dzjF,799 000 zł,Duże i funkcjonalne 3 pok. mieszkanie na Ursynowie,"Warszawa, Ursynów, Grażyny Bacewiczówny",44545,62339367,"63,40 m²",3,wtórny,blok,2,4,plastikowe,miejskie,1982,do zamieszkania,619 zł,spółdzielcze własnościowe
543,https://www.otodom.pl/pl/oferta/mieszkanie-45m2-3-pok-mokotow-bokserska-ID4dzjV,540 000 zł,"Mieszkanie 45m2, 3 pok., Mokotów, Bokserska","Warszawa, Mokotów, Bokserska",44545,62339384,45 m²,3,wtórny,blok,2,3,plastikowe,miejskie,1960,do zamieszkania,405 zł,pełna własność
544,https://www.otodom.pl/pl/oferta/mieszkanie-obok-metra-wierzbno-na-mokotowie-ID4dzo1,635 000 zł,Mieszkanie obok Metra Wierzbno na Mokotowie.,"Warszawa, Mokotów, ul. Jana Pawła Woronicza",44545,62339637,"48,47 m²",2,wtórny,n/a,1,3,plastikowe,miejskie,1962,do zamieszkania,n/a,n/a
545,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-na-goclawiu-ID4dzop,1 250 000 zł,Dwupoziomowe mieszkanie na Gocławiu,"Warszawa, Praga-Południe",44545,62339661,144 m²,5,wtórny,n/a,3,4,drewniane,n/a,1999,do zamieszkania,1 300 zł,n/a
546,https://www.otodom.pl/pl/oferta/2-stronne-3-pokojowe-z-widna-kuchnia-i-parkingiem-ID4dzqs,899 000 zł,2-stronne/3-pokojowe z Widną Kuchnią i Parkingiem,"Warszawa, Śródmieście, pl. Mirowski",44545,62339788,58 m²,3,wtórny,blok,5,6,plastikowe,miejskie,1978,do zamieszkania,650 zł,spółdzielcze własnościowe
547,https://www.otodom.pl/pl/oferta/polecam-ID4dzwS,850 000 zł,Polecam,"Warszawa, Mokotów",44545,62340124,74 m²,3,wtórny,blok,2,4,n/a,miejskie,1992,do zamieszkania,1 100 zł,spółdzielcze wł. z KW
548,https://www.otodom.pl/pl/oferta/2-pokojowe-na-chomiczowce-bielany-bezposrednio-ID4dzyT,480 000 zł,"2-pokojowe na Chomiczówce-Bielany, Bezpośrednio","Warszawa, Bielany, ul. Maszewska",44545,62340311,"35,50 m²",2,wtórny,blok,parter,8,plastikowe,miejskie,2001,do zamieszkania,n/a,pełna własność
549,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-ochota-bialobrzeska-8-ID4dzzp,494 000 zł,"Kawalerka z balkonem, Ochota, Białobrzeska 8","Warszawa, Ochota",44545,62340343,"39,50 m²",1,wtórny,kamienica,2,4,n/a,miejskie,1957,do zamieszkania,410 zł,spółdzielcze własnościowe
550,https://www.otodom.pl/pl/oferta/mieszkanie-55-m2-3-pok-ul-literacka-ID4dzIX,625 000 zł,"Mieszkanie 55 M2, 3 Pok., , Ul.Literacka","Warszawa, Bielany, Literacka",44545,62340935,55 m²,3,wtórny,blok,3,4,plastikowe,n/a,1973,n/a,n/a,spółdzielcze własnościowe
551,https://www.otodom.pl/pl/oferta/kawalerka-27m2-marymoncka-warszawa-metro-ID4dzLk,430 000 zł,"Kawalerka 27m2 ,Marymoncka,Warszawa Metro","Warszawa, Bielany, Słodowiec, Marymoncka",44545,62341082,27 m²,1,wtórny,blok,8,9,plastikowe,miejskie,1989,n/a,n/a,pełna własność
552,https://www.otodom.pl/pl/oferta/na-sprzedaz-swietna-kawalerka-na-pradze-poludnie-ID4dzSI,386 702 zł,Na sprzedaż świetna kawalerka na Pradze Południe!,"Warszawa, Praga-Południe, Grochów, Mińska",44545,62341540,"32,36 m²",1,wtórny,kamienica,4,4,n/a,n/a,1939,do wykończenia,n/a,pełna własność
553,https://www.otodom.pl/pl/oferta/al-ujazdowskie-piekna-przy-parku-kamienica-ID4dzXz,1 350 000 zł,al. Ujazdowskie/Piękna/przy parku/kamienica,"Warszawa, Śródmieście, Śródmieście Południowe, przy Parku Ujazdowskim/Piękna/przy parku/ciche/kamienica z 1935 r.",44544,62341841,68 m²,3,wtórny,kamienica,4,4,plastikowe,miejskie,1935,do zamieszkania,n/a,pełna własność
554,https://www.otodom.pl/pl/oferta/3-pokoje-blisko-centrum-po-generalnym-remoncie-ID4dzZQ,647 000 zł,3 Pokoje Blisko Centrum Po Generalnym Remoncie,"Warszawa, Wola, Mordechaja Anielewicza",44544,62341982,47 m²,3,wtórny,blok,3,10,plastikowe,miejskie,n/a,do zamieszkania,550 zł,n/a
555,https://www.otodom.pl/pl/oferta/przytulne-2-pokoje-wola-38-m2-ID4dA3s,515 000 zł,"Przytulne 2 Pokoje, Wola, 38 M2","Warszawa, Wola, gen. Józefa Bema",44544,62342206,38 m²,2,wtórny,blok,4,4,plastikowe,n/a,1960,do zamieszkania,n/a,spółdzielcze własnościowe
556,https://www.otodom.pl/pl/oferta/100-m-ochota-szczsliwice-przy-parku-ID4dAch,1 281 280 zł,100 M ochota szczèśliwice przy parku,"Warszawa, Ochota, Szczęśliwice, Pandy",44544,62342753,"100,10 m²",3,wtórny,n/a,parter,6,n/a,n/a,2000,do zamieszkania,n/a,n/a
557,https://www.otodom.pl/pl/oferta/dwa-pokoje-przy-metro-wilenska-ID4dAff,429 000 zł,Dwa pokoje przy Metro Wileńska,"Warszawa, Praga-Północ, ul. Targowa",44544,62342937,38 m²,2,wtórny,n/a,> 10,16,plastikowe,miejskie,1971,do zamieszkania,n/a,n/a
558,https://www.otodom.pl/pl/oferta/na-wspolnej-mieszkanie-66m2-ID4dAfk,1 050 000 zł,Na Wspólnej Mieszkanie 66m2,"Warszawa, Śródmieście, Wspólna",44544,62342942,66 m²,2,wtórny,apartamentowiec,3,4,drewniane,miejskie,2010,do zamieszkania,n/a,n/a
559,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-oddzielna-widna-kuchnia-ID4dAne,419 000 zł,Dwupokojowe mieszkanie z oddzielna widną kuchnią,"Warszawa, Bielany, Jana Kasprowicza",44544,62343432,38 m²,2,wtórny,blok,3,4,plastikowe,miejskie,1968,do zamieszkania,540 zł,pełna własność
560,https://www.otodom.pl/pl/oferta/m2-do-wprowadzanie-praga-poludnie-ID4dApR,580 000 zł,M2 do wprowadzanie Praga Południe,"Warszawa, Praga-Południe",44544,62343595,48 m²,2,wtórny,kamienica,parter,2,plastikowe,gazowe,1930,do zamieszkania,230 zł,pełna własność
561,https://www.otodom.pl/pl/oferta/warszawa-mokotow-wygledow-ID4dACP,1 450 000 zł,"Warszawa, Mokotów, Wyględów","Warszawa, Mokotów, Wierzbno, Jana Pawła Woronicza",44544,62344399,100 m²,4,wtórny,n/a,2,11,plastikowe,n/a,2006,do zamieszkania,n/a,pełna własność
562,https://www.otodom.pl/pl/oferta/mieszkanie-70-24-m-warszawa-ID4dAHF,1 020 000 zł,"Mieszkanie, 70,24 m², Warszawa","Warszawa, Mokotów, Sielce, Bobrowiecka",44544,62344699,"70,24 m²",3,wtórny,apartamentowiec,4,4,n/a,miejskie,2017,do zamieszkania,n/a,n/a
563,https://www.otodom.pl/pl/oferta/mieszkanie-140-12-m-warszawa-ID4dAHG,1 919 000 zł,"Mieszkanie, 140,12 m², Warszawa","Warszawa, Mokotów, Służewiec, Cybernetyki ",44544,62344700,"140,12 m²",4,wtórny,apartamentowiec,8,10,n/a,miejskie,2010,do zamieszkania,n/a,n/a
564,https://www.otodom.pl/pl/oferta/3-pok-przytulne-wlochy-rakowiec-tramwaje-skm-ID4dAHV,485 000 zł,"3 pok. przytulne, Włochy-Rakowiec, tramwaje/Skm!","Warszawa, Włochy",44544,62344716,"49,20 m²",3,wtórny,blok,parter,4,plastikowe,miejskie,1964,do zamieszkania,400 zł,pełna własność
565,https://www.otodom.pl/pl/oferta/kabaty-3-pokojowe-na-sprzedaz-ID4dAN8,928 000 zł,Kabaty 3 pokojowe na sprzedaż,"Warszawa, Ursynów, Kabaty, Ekologiczna",44544,62345038,81 m²,3,pierwotny,dom wolnostojący,4,5,plastikowe,miejskie,1996,do zamieszkania,880 zł,pełna własność
566,https://www.otodom.pl/pl/oferta/bemowo-4-pok-72-m2-kossutha-metro-bezposrednio-ID4dAPm,799 000 zł,"Bemowo 4 pok. 72 m2, Kossutha, METRO, bezpośrednio","Warszawa, Bemowo, Jelonki, ul. Lajosa Kossutha",44544,62345176,72 m²,4,wtórny,blok,3,10,plastikowe,miejskie,1979,do zamieszkania,800 zł,spółdzielcze wł. z KW
567,https://www.otodom.pl/pl/oferta/bezposrednio-mieszkanie-po-remoncie-blisko-metra-ID4dAWd,449 000 zł,Bezpośrednio Mieszkanie po remoncie blisko metra,"Warszawa, Praga-Północ, ul. Radzymińska 54/58",44545,62345539,37 m²,2,wtórny,blok,8,10,plastikowe,miejskie,1974,do zamieszkania,500 zł,spółdzielcze wł. z KW
568,https://www.otodom.pl/pl/oferta/mieszkanie-78m2-4-pok-ursus-herbu-oksza-ID4dB6e,950 000 zł,"Mieszkanie 78m2, 4 pok., Ursus, Herbu Oksza","Warszawa, Ursus, Herbu Oksza",44544,62346222,78 m²,4,wtórny,blok,parter,6,plastikowe,miejskie,2021,do zamieszkania,775 zł,pełna własność
569,https://www.otodom.pl/pl/oferta/ciche-2-pokoje-na-imielinie-unikalne-ID4dBdy,519 000 zł,Ciche 2 pokoje na Imielinie - Unikalne,"Warszawa, Ursynów, Stary Imielin",44545,62346676,66 m²,2,wtórny,blok,3,3,plastikowe,gazowe,2003,do zamieszkania,n/a,udział
570,https://www.otodom.pl/pl/oferta/mieszkanie-48-m-warszawa-ID4dBgq,499 000 zł,"Mieszkanie, 48 m², Warszawa","Warszawa, Praga-Południe",44544,62346854,48 m²,2,wtórny,kamienica,n/a,4,plastikowe,n/a,1954,n/a,434 zł,pełna własność
571,https://www.otodom.pl/pl/oferta/goclaw-przy-promenadzie-balkon-dwustronne-ID4dBiF,660 000 zł,"Gocław przy Promenadzie, balkon, dwustronne!","Warszawa, Praga-Południe, ul. Łukowska",44544,62346993,63 m²,3,wtórny,blok,7,10,plastikowe,miejskie,1980,do zamieszkania,750 zł,pełna własność
572,https://www.otodom.pl/pl/oferta/praga-pld-waszyngtona-79-81-bez-prowizji-ID4dBuJ,599 000 zł,"Praga Płd., Waszyngtona 79/81, BEZ PROWIZJI!","Warszawa, Praga-Południe, Waszyngtona 79/81",44544,62347741,50 m²,3,wtórny,blok,3,3,plastikowe,miejskie,n/a,do zamieszkania,550 zł,pełna własność
573,https://www.otodom.pl/pl/oferta/taras-widok-na-zielen-garaz-ID4dBzI,714 000 zł,Taras / Widok na Zieleń / Garaż,"Warszawa, Wilanów, Jerzego Beniamina Flatta",44544,62348050,"51,06 m²",2,wtórny,n/a,3,4,drewniane,n/a,2010,do zamieszkania,400 zł,pełna własność
574,https://www.otodom.pl/pl/oferta/mieszkanie-z-antresola-metro-bemowo-ID4dBQ5,399 000 zł,Mieszkanie z antresolą metro Bemowo,"Warszawa, Bemowo, Bolkowska",44544,62349065,36 m²,1,wtórny,blok,4,4,n/a,miejskie,2001,do zamieszkania,400 zł,n/a
575,https://www.otodom.pl/pl/oferta/sprzedam-3-pokoje-umeblowane-taras-bemowo-ID4dBT5,900 000 zł,Sprzedam 3 pokoje umeblowane taras Bemowo,"Warszawa, Bemowo, płk. Witolda Łokuciewskiego",44544,62349251,76 m²,3,wtórny,n/a,4,4,n/a,n/a,2012,do zamieszkania,726 zł,n/a
576,https://www.otodom.pl/pl/oferta/sprzedam-3-pokoje-umeblowane-taras-bemowo-ID4dBTa,900 000 zł,Sprzedam 3 pokoje umeblowane taras Bemowo,"Warszawa, Bemowo, Dywizjonu 303",44544,62349256,76 m²,3,wtórny,n/a,4,4,n/a,n/a,2012,do zamieszkania,726 zł,n/a
577,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ID4dBTx,385 000 zł,Sprzedam mieszkanie,"Warszawa, Wilanów",44545,62349279,31 m²,1,wtórny,blok,7,10,drewniane,miejskie,n/a,do zamieszkania,250 zł,spółdzielcze własnościowe
578,https://www.otodom.pl/pl/oferta/3-pokojowe-z-duzym-balkonem-na-zawdach-ID4dBV4,649 000 zł,3 pokojowe z duzym balkonem na Zawdach!,"Warszawa, Wilanów",44544,62349436,69 m²,3,wtórny,blok,1,3,plastikowe,miejskie,2012,do zamieszkania,535 zł,udział
579,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-dwustronne-73-mkw-ID4dC48,749 000 zł,"Mieszkanie 4 pokojowe, dwustronne, 73 mkw.","Warszawa, Wola, Młynów, Al. Solidarności",44544,62349936,"72,90 m²",3,wtórny,blok,8,16,n/a,miejskie,1975,do zamieszkania,n/a,n/a
580,https://www.otodom.pl/pl/oferta/czteropokojowe-z-duzym-potencjalem-na-ursusie-ID4dC75,529 000 zł,Czteropokojowe z Dużym potencjałem na Ursusie...,"Warszawa, Ursus, Zagłoby",44544,62350119,54 m²,4,wtórny,blok,1,4,plastikowe,miejskie,1974,do zamieszkania,530 zł,spółdzielcze własnościowe
581,https://www.otodom.pl/pl/oferta/wyjatkowy-4-pokojowy-apartament-na-bielanach-ID4dC7w,990 000 zł,Wyjątkowy 4 pokojowy apartament na Bielanach,"Warszawa, Bielany, Wojciecha Bogusławskiego",44544,62350145,81 m²,4,wtórny,blok,7,11,plastikowe,n/a,2003,do zamieszkania,650 zł,pełna własność
582,https://www.otodom.pl/pl/oferta/twoje-nowe-m-na-marywilskiej-ID4dCb3,685 000 zł,Twoje nowe M na Marywilskiej,"Warszawa, Białołęka, Marywilska",44544,62350365,60 m²,3,pierwotny,n/a,4,5,n/a,miejskie,2019,do zamieszkania,600 zł,pełna własność
583,https://www.otodom.pl/pl/oferta/mieszkanie-57-m2-2pok-praga-poludnie-nasielska-ID4dCdD,850 000 zł,"Mieszkanie 57 m2, 2pok, Praga-Południe, Nasielska","Warszawa, Praga-Południe, Nasielska",44544,62350525,"57,60 m²",2,wtórny,apartamentowiec,4,n/a,plastikowe,miejskie,2011,do zamieszkania,550 zł,pełna własność
584,https://www.otodom.pl/pl/oferta/3-pokoje-postepu-gotowe-do-wprowadzenia-ID4dCjG,1 200 000 zł,3 pokoje Postępu gotowe do wprowadzenia,"Warszawa, Mokotów, Służewiec",44544,62350900,100 m²,3,wtórny,apartamentowiec,3,9,n/a,miejskie,2009,do zamieszkania,1 000 zł,pełna własność
585,https://www.otodom.pl/pl/oferta/mieszkanie-30-m2-1pok-praga-polnoc-zachariasza-ID4dCs5,435 000 zł,"Mieszkanie 30 m2, 1pok, Praga-Północ, Zachariasza","Warszawa, Praga-Północ, Zachariasza",44544,62351421,30 m²,1,wtórny,blok,2,n/a,plastikowe,miejskie,2008,do zamieszkania,350 zł,pełna własność
586,https://www.otodom.pl/pl/oferta/komfortowe-3-pok-na-osiedlu-galeria-park-ID4dCu7,920 000 zł,Komfortowe 3 pok.na osiedlu Galeria Park,"Warszawa, Mokotów, ul. Cybernetyki",44544,62351547,"58,90 m²",3,wtórny,apartamentowiec,6,7,plastikowe,miejskie,2015,do zamieszkania,680 zł,pełna własność
587,https://www.otodom.pl/pl/oferta/mieszkanie-81-50-m-warszawa-ID4dCyt,1 018 750 zł,"Mieszkanie, 81,50 m², Warszawa","Warszawa, Praga-Południe, Saska Kępa",44544,62351817,"81,50 m²",3,wtórny,blok,4,4,n/a,n/a,1992,do zamieszkania,897 zł,pełna własność
588,https://www.otodom.pl/pl/oferta/2-pokoje-przy-stacji-metra-mlynow-wola-ID4dCDn,630 000 zł,"!! 2 POKOJE przy stacji METRA MŁYNÓW, WOLA !!","Warszawa, Wola, ul. Sokołowska",44544,62352121,44 m²,2,wtórny,apartamentowiec,8,10,plastikowe,miejskie,2012,do zamieszkania,460 zł,pełna własność
589,https://www.otodom.pl/pl/oferta/atrakcyjne-3-pok-na-kameralnym-osiedlu-ID4dCEH,607 000 zł,Atrakcyjne 3 pok na kameralnym osiedlu,"Warszawa, Białołęka, ul. Leona Berensona",44544,62352203,"68,70 m²",3,wtórny,blok,1,3,plastikowe,miejskie,2009,do zamieszkania,720 zł,pełna własność
590,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-zoliborz-2-miejsca-postojowe-ID4dDaz,765 000 zł,2-pok. Mieszkanie / Żoliborz / 2 Miejsca Postojowe,"Warszawa, Żoliborz, Zygmunta Krasińskiego",44544,62354179,51 m²,2,wtórny,blok,2,4,n/a,n/a,2014,do zamieszkania,n/a,pełna własność
591,https://www.otodom.pl/pl/oferta/trzypokojowe-z-widna-kuchnia-na-bielanach-57-mkw-ID4dDb2,529 000 zł,Trzypokojowe z Widną Kuchnią na Bielanach - 57 mkw,"Warszawa, Bielany, Kwitnąca",44544,62354208,57 m²,3,wtórny,blok,parter,15,plastikowe,miejskie,1980,do zamieszkania,550 zł,spółdzielcze własnościowe
592,https://www.otodom.pl/pl/oferta/bezposrednio-31-m2-ul-stryjenskich-17-ID4dDco,445 000 zł,"BEZPOŚREDNIO 31 m2, ul. Stryjeńskich 17","Warszawa, Ursynów, ul. Stryjeńskich",44544,62354292,31 m²,1,wtórny,blok,2,5,drewniane,miejskie,2001,do zamieszkania,400 zł,pełna własność
